联网设备名称,SN,变量名称,从机序号,从机名称,time,value
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:38.7,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:34.6,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:31.7,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:34.3,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:33.4,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:32.5,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:44.7,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:34.9,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:30.6,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:33.2,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,40:20.6,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:28.1,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:30.4,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:33.5,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:29.7,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:38.0,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:33.2,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:30.4,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:32.7,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:35.1,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:33.0,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:38.3,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:31.7,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:29.2,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:34.8,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.0,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.0,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:38.6,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:31.8,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:30.0,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:34.3,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:33.1,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:30.0,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:33.9,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:33.9,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:29.0,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:31.6,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.9,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:31.3,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:40.9,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:32.7,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:32.4,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:31.2,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:34.6,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:33.1,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:37.6,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:36.6,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:32.0,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:36.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:34.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:37.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:50.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:31.6,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:34.4,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:30.4,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:32.9,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:32.0,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:34.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:36.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:29.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:31.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:34.4,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:29.8,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:44.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:33.0,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:33.6,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:32.1,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:30.8,13
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:30.4,13
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:34.8,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:33.0,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:31.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:31.8,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:33.0,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:33.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:39.5,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:31.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:33.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:31.0,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:34.5,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:29.3,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:32.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:32.1,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:32.1,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:34.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:32.5,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:32.8,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:43.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:32.3,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:31.4,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:30.5,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:29.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:33.5,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:37.3,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:32.1,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:29.9,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:30.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:34.2,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:32.1,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:43.3,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:34.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:29.8,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:34.6,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:37.4,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:35.6,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:33.7,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:31.5,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:33.5,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:34.5,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.9,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:31.6,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:42.7,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:30.3,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,01:05.4,5
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:37.0,5
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:57.0,5
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:48.9,6
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:49.2,6
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:52.7,7
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:50.1,7
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,33:02.1,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:34.0,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:27.8,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:30.3,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:32.6,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.5,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:38.9,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:30.5,13
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:29.5,15
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:32.5,16
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:36.2,18
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:30.7,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:36.5,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:33.8,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:31.9,22
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:33.3,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.9,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:29.0,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:45.0,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:31.7,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:33.0,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:31.1,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:35.6,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:31.7,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:35.9,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:30.9,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:32.8,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:35.3,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:32.0,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:31.7,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:40.9,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:31.5,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:29.9,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:31.8,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:30.6,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:31.0,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:35.2,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:37.8,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:27.1,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:33.7,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:31.3,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:29.2,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:43.2,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:32.8,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:29.6,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:31.3,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:31.2,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:28.9,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:34.2,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:32.4,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:33.9,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:30.8,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:33.3,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:35.6,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:45.8,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:32.4,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:33.6,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:30.2,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:33.1,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:30.1,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:35.9,35
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:34.2,35
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:35.9,35
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:29.8,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:34.0,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:29.5,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:49.3,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:34.6,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:29.9,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:33.0,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:35.5,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:29.8,32
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:37.5,32
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:35.3,32
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:30.9,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:30.7,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.7,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:31.1,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:42.2,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:35.5,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:36.3,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:32.0,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:37.0,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:29.9,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:35.9,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:31.3,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:33.3,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:31.7,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:33.5,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.0,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:45.4,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:34.1,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:32.3,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:34.4,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:37.5,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:30.8,22
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:39.2,22
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:32.3,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,11:39.9,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:30.1,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:32.7,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:38.8,10
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:30.4,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:35.6,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:34.7,13
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:29.6,14
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:32.2,14
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.0,15
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.3,16
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:41.4,17
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:36.6,18
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:30.7,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:33.3,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:34.8,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:30.7,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:34.4,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:33.2,22
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:35.6,22
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:32.2,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:36.4,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:29.1,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:39.4,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:38.5,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:30.4,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:33.3,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:30.0,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:35.1,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:44.3,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:36.4,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:29.0,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:34.5,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.2,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.4,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:46.7,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:33.9,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:31.1,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:35.2,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:30.6,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:32.9,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:39.9,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:36.0,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:34.4,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:30.1,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:32.7,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:35.8,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:50.3,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:35.2,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:29.1,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:32.1,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:35.2,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:30.4,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:37.0,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:34.0,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:36.9,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:40.8,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:31.3,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:34.5,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:43.9,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:33.3,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:31.0,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:36.1,32
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:31.5,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:31.0,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:37.1,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:34.1,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:31.6,34
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:32.3,33
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.9,32
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.7,32
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:41.2,32
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:33.1,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:31.5,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:34.7,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:38.3,31
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:34.7,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:34.1,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:37.2,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:30.7,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:34.3,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:38.4,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:36.9,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:50.0,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:36.7,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:29.3,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:34.2,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:33.9,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:31.4,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:40.2,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:36.1,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:33.4,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:38.5,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:35.5,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:34.3,22
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:51.5,22
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:38.4,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:29.4,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:34.4,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:35.0,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:33.8,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:42.9,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:32.3,18
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:35.3,17
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:35.4,17
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:32.0,16
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,59:46.8,6
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:43.9,6
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:36.6,7
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:41.0,7
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:30.6,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:32.9,8
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:31.4,9
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:36.9,11
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:37.7,12
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:31.1,13
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:35.4,14
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:38.6,15
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.9,16
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:43.8,17
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:33.9,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:35.9,19
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:30.5,20
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:32.1,21
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:31.5,22
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:34.2,23
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:35.3,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:32.5,24
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:30.7,25
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:33.7,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:35.2,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:47.7,26
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:35.5,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:31.3,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:34.4,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:38.4,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:37.5,30
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:36.9,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:32.5,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:32.1,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:34.4,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:33.2,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.6,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:50.1,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:35.5,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:30.2,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:34.1,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,22:35.3,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,27:32.7,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,32:38.5,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,37:32.7,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,42:34.0,27
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,47:35.6,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,52:34.1,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,57:30.4,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,02:50.6,28
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,07:38.3,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,12:30.4,29
大连市金州区试验点_5,6.1694E+16,温度,2,土壤,17:32.6,29
