42:01.8,9,8,0,87,1030,472.0,6.0
8,0,88,1030,475,6,,
8,0,88,1030,473,6,,
07:10.0,8,8,0,88,1030,473.0,6.0
8,0,88,1030,475,6,,
8,0,88,1030,471,6,,
31:56.4,8,8,0,88,1030,473.0,6.0
8,0,88,1030,476,6,,
8,0,88,1030,478,6,,
56:59.8,8,8,0,88,1030,478.0,6.0
8,0,88,1031,476,6,,
7,0,88,1030,475,6,,
11:56.2,8,7,0,88,1031,475.0,6.0
7,0,88,1031,476,6,,
7,0,89,1031,474,6,,
37:03.2,7,7,0,89,1031,476.0,6.0
7,0,89,1031,477,6,,
7,0,89,1031,480,6,,
02:00.6,7,7,0,89,1031,476.0,6.0
7,0,89,1031,479,6,,
7,0,89,1031,479,6,,
26:59.9,7,7,0,89,1031,477.0,6.0
7,0,89,1031,480,6,,
7,0,89,1031,480,6,,
51:57.2,7,7,0,89,1031,478.0,6.0
7,0,89,1031,478,6,,
7,0,89,1031,478,6,,
17:03.3,7,6,0,89,1031,478.0,6.0
6,0,89,1031,479,6,,
6,0,89,1031,479,6,,
42:02.3,7,6,0,89,1031,481.0,6.0
6,0,89,1031,482,6,,
6,0,89,1031,480,6,,
07:08.8,6,6,0,89,1031,481.0,6.0
6,0,89,1031,482,6,,
6,0,90,1031,482,6,,
31:51.7,6,6,0,90,1030,481.0,6.0
6,0,90,1031,481,6,,
6,0,90,1030,481,6,,
56:56.7,6,6,0,90,1030,482.0,6.0
6,0,90,1030,482,6,,
6,0,90,1030,483,6,,
21:56.8,6,6,0,90,1030,481.0,6.0
6,0,90,1030,481,6,,
6,0,90,1030,483,6,,
46:52.7,6,6,0,90,1030,482.0,6.0
6,0,90,1030,482,6,,
6,0,90,1030,482,6,,
11:57.3,6,6,0,90,1030,484.0,6.0
6,0,90,1030,481,6,,
6,0,90,1030,483,6,,
36:57.4,6,6,0,90,1030,483.0,6.0
6,0,90,1030,482,6,,
5,0,90,1030,483,6,,
02:00.2,6,5,0,90,1030,485.0,6.0
5,0,90,1030,486,6,,
5,0,90,1030,483,6,,
27:00.1,6,5,0,90,1030,486.0,6.0
5,0,90,1030,489,6,,
5,0,90,1030,486,6,,
51:54.9,5,5,0,90,1030,487.0,6.0
5,0,90,1030,486,6,,
5,0,90,1030,487,6,,
16:52.1,5,5,0,90,1030,487.0,6.0
5,0,90,1030,486,6,,
5,0,90,1030,487,6,,
41:57.2,5,5,0,90,1029,485.0,6.0
5,0,90,1029,487,6,,
5,0,90,1029,490,6,,
07:02.6,5,5,0,90,1029,488.0,6.0
5,0,90,1029,487,6,,
5,0,90,1029,485,6,,
31:51.7,5,5,0,90,1029,489.0,6.0
5,0,90,1029,486,6,,
5,0,90,1029,487,6,,
56:57.4,5,5,0,90,1029,487.0,6.0
5,0,90,1029,488,6,,
5,0,90,1029,487,6,,
21:52.7,5,5,0,90,1029,487.0,6.0
5,0,90,1029,488,6,,
5,0,90,1029,485,6,,
46:53.6,5,5,0,90,1029,490.0,6.0
5,0,90,1029,489,6,,
5,0,90,1029,488,6,,
11:56.0,5,5,0,90,1029,489.0,6.0
5,0,90,1029,489,6,,
5,0,90,1029,491,6,,
36:57.7,5,5,0,90,1029,487.0,6.0
5,0,90,1029,492,6,,
5,0,90,1030,488,6,,
01:54.8,5,5,0,90,1029,488.0,6.0
5,0,90,1029,489,6,,
5,0,90,1030,493,6,,
26:58.7,4,5,0,90,1030,489.0,6.0
5,0,90,1030,492,6,,
5,0,90,1030,489,6,,
51:56.8,4,5,0,90,1030,492.0,6.0
5,0,90,1030,493,6,,
5,10,91,1030,495,6,,
16:57.6,4,5,20,91,1030,492.0,6.0
5,30,91,1030,493,6,,
5,70,91,1030,491,6,,
41:58.4,5,5,100,92,1030,489.0,6.0
5,120,92,1030,493,6,,
5,130,92,1030,493,6,,
07:03.5,5,6,150,93,1030,490.0,6.0
6,160,93,1030,490,6,,
6,170,94,1030,493,6,,
31:53.8,6,7,180,95,1030,491.0,6.0
7,190,95,1030,493,6,,
8,190,95,1030,493,6,,
57:01.3,6,9,200,95,1030,493.0,6.0
9,210,95,1030,493,6,,
9,210,95,1030,491,6,,
21:57.9,7,10,230,95,1030,492.0,6.0
10,240,95,1030,489,6,,
11,240,94,1030,495,6,,
46:59.9,8,12,240,94,1030,492.0,6.0
12,240,94,1030,494,6,,
12,240,92,1030,491,6,,
11:58.5,9,13,240,91,1030,494.0,6.0
13,250,90,1030,495,6,,
13,250,89,1030,492,6,,
39:07.8,9,14,250,88,1030,489.0,6.0
14,250,87,1030,497,6,,
14,260,86,1030,492,6,,
02:07.7,10,15,250,86,1030,489.0,6.0
15,250,85,1030,489,6,,
15,250,84,1029,492,6,,
26:58.7,11,16,240,83,1029,491.0,6.0
16,240,83,1029,491,6,,
16,240,82,1029,491,6,,
51:58.2,11,16,250,82,1029,489.0,6.0
16,250,82,1029,487,6,,
17,260,81,1029,490,6,,
16:58.5,12,17,250,80,1029,485.0,6.0
17,260,80,1029,490,6,,
17,250,80,1029,490,6,,
42:02.7,12,17,240,79,1029,487.0,6.0
17,240,78,1029,486,6,,
17,230,78,1029,485,6,,
07:12.9,13,17,230,78,1029,484.0,6.0
17,220,78,1029,483,6,,
17,200,77,1029,482,6,,
31:53.5,13,17,190,77,1029,483.0,6.0
17,180,77,1029,482,6,,
17,160,77,1029,483,6,,
57:04.3,13,17,130,76,1029,485.0,6.0
17,120,76,1029,483,6,,
16,80,76,1029,483,6,,
21:56.9,13,16,40,76,1029,477.0,6.0
16,30,75,1029,480,6,,
15,0,76,1030,477,6,,
47:01.5,12,15,0,77,1030,474.0,6.0
15,0,77,1030,477,6,,
14,0,78,1030,474,6,,
11:58.9,12,14,0,79,1030,475.0,6.0
13,0,79,1030,476,6,,
13,0,80,1030,474,6,,
37:01.1,11,12,0,81,1030,476.0,6.0
12,0,81,1030,479,6,,
12,0,82,1030,476,6,,
01:59.1,11,11,0,83,1031,473.0,6.0
11,0,83,1031,476,6,,
11,0,84,1031,476,6,,
27:05.0,10,10,0,85,1031,476.0,6.0
10,0,85,1031,475,6,,
10,0,85,1031,471,6,,
52:00.7,10,10,0,86,1031,475.0,6.0
10,0,86,1031,477,6,,
9,0,86,1031,474,6,,
16:57.6,9,9,0,87,1031,479.0,6.0
9,0,87,1031,477,6,,
9,0,87,1031,473,6,,
42:01.0,9,9,0,87,1032,473.0,6.0
9,0,88,1032,476,6,,
9,0,88,1032,476,6,,
07:14.3,9,9,0,88,1032,475.0,6.0
8,0,88,1032,479,6,,
8,0,88,1032,479,6,,
32:07.8,8,8,0,88,1032,477.0,6.0
8,0,89,1032,475,6,,
8,0,88,1032,478,6,,
57:00.1,8,8,0,88,1032,475.0,6.0
8,0,88,1032,480,6,,
8,0,88,1032,480,6,,
21:56.8,8,8,0,89,1032,477.0,6.0
8,0,89,1032,482,6,,
8,0,89,1032,481,6,,
46:57.1,8,8,0,89,1032,481.0,6.0
8,0,89,1032,480,6,,
7,0,89,1032,482,6,,
12:01.1,8,7,0,89,1032,480.0,6.0
7,0,89,1032,482,6,,
7,0,89,1032,480,6,,
37:04.1,7,7,0,89,1032,481.0,6.0
7,0,89,1032,480,6,,
7,0,89,1032,480,6,,
01:58.2,7,7,0,89,1032,483.0,6.0
7,0,89,1032,480,6,,
7,0,89,1032,483,6,,
27:01.2,7,7,0,89,1032,483.0,6.0
7,0,89,1032,483,6,,
7,0,89,1032,482,6,,
51:59.6,7,7,0,90,1032,482.0,6.0
7,0,90,1032,489,6,,
7,0,90,1032,483,6,,
16:57.9,7,7,0,90,1032,484.0,6.0
7,0,90,1033,485,6,,
6,0,90,1032,484,6,,
41:57.5,7,6,0,89,1032,481.0,6.0
6,0,89,1032,485,6,,
6,0,89,1032,484,6,,
07:09.6,7,6,0,90,1032,483.0,6.0
6,0,89,1032,483,6,,
6,0,90,1032,483,6,,
31:53.8,6,6,0,90,1032,482.0,6.0
6,0,90,1032,486,6,,
6,0,90,1032,483,6,,
56:56.0,7,6,0,90,1032,484.0,6.0
6,0,90,1032,483,6,,
6,0,90,1032,483,6,,
21:56.7,6,6,0,90,1032,484.0,6.0
6,0,90,1032,483,6,,
6,0,90,1032,486,6,,
46:53.5,6,6,0,90,1032,483.0,6.0
6,0,90,1032,483,6,,
6,0,90,1032,485,6,,
11:56.0,6,6,0,90,1032,486.0,6.0
6,0,90,1032,483,6,,
6,0,90,1032,483,6,,
36:56.7,6,6,0,90,1032,485.0,6.0
6,0,90,1032,485,6,,
6,0,90,1032,484,6,,
01:53.0,6,6,0,90,1032,485.0,6.0
6,0,90,1032,486,6,,
6,0,90,1032,483,6,,
26:57.9,6,5,0,90,1031,485.0,6.0
5,0,90,1031,487,6,,
5,0,90,1031,487,6,,
51:54.7,5,5,0,90,1031,486.0,6.0
5,0,90,1031,484,6,,
5,0,90,1031,485,6,,
16:53.8,5,5,0,90,1031,486.0,6.0
5,0,90,1031,487,6,,
5,0,90,1031,486,6,,
42:00.6,5,5,0,90,1031,486.0,6.0
5,0,90,1031,484,6,,
5,0,90,1031,485,6,,
07:07.5,5,5,0,90,1031,484.0,6.0
5,0,90,1031,486,6,,
5,0,90,1031,487,6,,
31:53.8,5,5,0,90,1031,489.0,6.0
5,0,90,1031,488,6,,
5,0,90,1031,487,6,,
57:00.0,5,5,0,90,1031,485.0,6.0
5,0,90,1031,486,6,,
5,0,90,1031,487,6,,
21:54.2,5,5,0,90,1031,486.0,6.0
5,0,90,1031,487,6,,
5,0,90,1031,486,6,,
46:56.5,5,5,0,90,1031,488.0,6.0
5,0,90,1031,486,6,,
5,0,90,1031,483,6,,
12:01.9,5,5,0,90,1031,484.0,6.0
5,0,90,1031,490,6,,
5,0,90,1031,487,6,,
36:58.0,5,5,0,90,1031,490.0,6.0
5,0,90,1031,487,6,,
5,0,90,1031,490,6,,
01:55.8,5,5,0,91,1031,489.0,6.0
5,0,91,1031,487,6,,
5,10,91,1031,488,6,,
26:58.5,5,5,30,91,1031,486.0,6.0
5,40,92,1031,490,6,,
5,60,92,1031,491,6,,
51:59.2,5,5,80,92,1031,487.0,6.0
5,80,92,1031,492,6,,
6,100,93,1031,489,6,,
16:54.2,5,6,110,93,1031,491.0,6.0
6,120,94,1031,491,6,,
7,130,94,1031,491,6,,
41:58.6,6,8,130,95,1031,493.0,6.0
8,130,94,1031,494,6,,
8,140,94,1031,496,6,,
07:08.2,7,9,150,94,1031,494.0,6.0
9,150,94,1031,494,6,,
10,160,94,1031,493,6,,
31:54.5,7,10,160,94,1031,494.0,6.0
10,170,94,1031,494,6,,
11,170,94,1031,497,6,,
56:58.8,8,11,180,94,1030,498.0,6.0
12,180,93,1030,496,6,,
12,180,93,1030,497,6,,
22:01.0,9,12,180,92,1030,496.0,6.0
13,180,92,1030,497,6,,
13,180,92,1030,494,6,,
46:57.2,10,13,180,91,1030,501.0,6.0
14,180,90,1030,499,6,,
14,180,89,1029,498,6,,
11:58.0,10,14,190,88,1029,499.0,6.0
15,190,88,1029,497,6,,
15,180,87,1029,497,6,,
37:05.8,11,15,170,86,1029,497.0,6.0
15,170,85,1029,495,6,,
16,180,84,1029,498,6,,
01:56.3,11,16,190,84,1028,496.0,6.0
16,190,83,1028,494,6,,
16,190,83,1028,498,6,,
27:04.7,12,16,190,82,1028,498.0,6.0
16,200,82,1028,494,6,,
17,190,81,1028,494,6,,
52:03.1,12,17,190,81,1028,493.0,6.0
17,180,80,1028,493,6,,
17,170,80,1028,492,6,,
17:02.7,12,17,160,80,1028,491.0,6.0
17,150,79,1028,492,6,,
17,140,79,1028,491,6,,
42:14.3,12,16,120,79,1028,492.0,6.0
16,110,78,1028,492,6,,
16,90,78,1028,489,6,,
07:11.5,12,16,70,78,1028,490.0,6.0
16,50,78,1028,487,6,,
15,20,77,1028,482,6,,
31:58.1,12,15,10,77,1028,483.0,6.0
15,10,77,1028,485,6,,
14,0,77,1028,484,6,,
57:02.5,12,14,0,78,1028,481.0,6.0
13,0,79,1028,483,6,,
13,0,80,1028,479,6,,
21:59.3,11,13,0,81,1028,483.0,6.0
12,0,82,1028,483,6,,
12,0,82,1028,482,6,,
47:02.2,10,12,0,83,1028,482.0,6.0
12,0,83,1028,483,6,,
11,0,83,1028,484,6,,
11:59.9,10,11,0,84,1028,480.0,6.0
11,0,84,1028,479,6,,
10,0,85,1028,480,6,,
37:01.7,10,10,0,85,1028,480.0,6.0
10,0,85,1028,482,6,,
10,0,86,1029,480,6,,
01:55.4,9,9,0,86,1029,480.0,6.0
9,0,86,1029,483,6,,
9,0,87,1029,482,6,,
26:59.5,9,9,0,87,1029,485.0,6.0
9,0,87,1029,482,6,,
9,0,88,1029,482,6,,
51:59.4,9,9,0,88,1029,484.0,6.0
9,0,88,1029,482,6,,
8,0,88,1029,482,6,,
16:58.3,8,8,0,88,1029,481.0,6.0
8,0,88,1029,484,6,,
8,0,88,1028,485,6,,
41:59.8,8,8,0,88,1028,483.0,6.0
8,0,89,1028,484,6,,
8,0,89,1028,485,6,,
07:07.6,8,8,0,89,1028,485.0,6.0
8,0,89,1028,484,6,,
8,0,89,1028,486,6,,
31:57.8,8,8,0,89,1028,487.0,6.0
8,0,89,1028,486,6,,
7,0,89,1028,487,6,,
56:59.0,8,7,0,89,1028,487.0,6.0
7,0,89,1028,489,6,,
7,0,89,1028,486,6,,
21:54.9,7,7,0,89,1028,490.0,6.0
7,0,89,1028,491,6,,
7,0,89,1028,487,6,,
46:53.7,7,7,0,90,1028,490.0,6.0
7,0,90,1028,492,6,,
7,0,90,1028,489,6,,
11:57.9,7,7,0,90,1028,493.0,6.0
7,0,90,1028,490,6,,
7,0,89,1028,489,6,,
36:58.1,7,7,0,90,1028,492.0,6.0
7,0,90,1028,491,6,,
7,0,90,1028,492,6,,
01:58.0,7,7,0,90,1028,492.0,6.0
7,0,90,1028,494,6,,
7,0,90,1028,493,6,,
26:55.0,7,7,0,90,1028,495.0,6.0
7,0,90,1028,491,6,,
6,0,90,1028,493,6,,
51:55.4,7,6,0,90,1028,492.0,6.0
6,0,90,1027,493,6,,
6,0,90,1027,496,6,,
16:54.8,6,6,0,90,1027,496.0,6.0
6,0,90,1027,497,6,,
6,0,90,1027,496,6,,
42:01.0,6,6,0,90,1027,497.0,6.0
6,0,90,1027,495,6,,
6,0,90,1027,496,6,,
07:05.2,6,6,0,90,1027,493.0,6.0
6,0,90,1027,496,6,,
6,0,90,1027,498,6,,
31:55.2,6,6,0,90,1027,497.0,6.0
6,0,90,1027,497,6,,
6,0,90,1027,498,6,,
56:58.1,6,6,0,90,1027,500.0,6.0
6,0,90,1027,498,6,,
6,0,90,1027,498,6,,
21:54.8,6,6,0,90,1027,500.0,6.0
6,0,90,1027,500,6,,
6,0,90,1027,498,6,,
46:54.6,6,6,0,90,1027,500.0,6.0
6,0,90,1027,501,6,,
6,0,90,1027,501,6,,
11:58.4,6,6,0,90,1027,500.0,6.0
6,0,90,1027,497,6,,
6,0,90,1027,497,6,,
36:59.0,6,6,0,90,1027,500.0,6.0
6,0,90,1027,503,6,,
6,0,90,1027,501,6,,
01:51.7,6,6,0,90,1027,500.0,6.0
6,0,90,1027,502,6,,
6,0,90,1027,502,6,,
26:58.4,6,6,0,90,1027,503.0,6.0
5,0,90,1027,505,6,,
5,0,90,1027,503,6,,
51:59.0,5,5,0,90,1027,504.0,6.0
5,0,90,1027,503,6,,
5,0,90,1027,503,6,,
16:54.6,5,5,0,90,1027,505.0,6.0
5,0,90,1027,505,6,,
5,0,90,1027,505,6,,
41:57.5,5,5,0,90,1027,508.0,6.0
5,0,90,1027,504,6,,
5,0,90,1027,503,6,,
07:02.5,5,5,0,90,1027,505.0,6.0
5,0,90,1027,506,6,,
5,0,90,1027,506,6,,
31:55.5,5,5,0,90,1027,503.0,6.0
5,0,90,1027,507,6,,
5,0,90,1027,508,6,,
56:59.6,5,5,0,90,1027,502.0,6.0
5,0,90,1027,506,6,,
5,0,90,1027,510,6,,
21:57.9,5,5,0,90,1027,509.0,6.0
5,0,90,1027,509,6,,
5,0,90,1027,510,6,,
47:04.1,5,5,0,90,1027,509.0,6.0
5,0,90,1027,511,6,,
5,10,91,1027,509,6,,
12:01.8,5,5,10,91,1027,510.0,6.0
5,20,91,1027,510,6,,
5,30,91,1027,510,6,,
36:59.0,5,5,40,91,1027,511.0,6.0
5,50,91,1027,512,6,,
5,70,92,1027,510,6,,
01:57.0,5,6,80,92,1027,512.0,6.0
6,80,92,1027,508,6,,
6,90,93,1027,511,6,,
26:59.3,6,6,100,93,1027,512.0,6.0
7,110,93,1027,512,6,,
7,110,94,1027,511,6,,
51:59.7,6,8,120,94,1027,515.0,6.0
8,130,94,1028,514,6,,
9,4010,94,1028,513,6,,
16:56.1,8,11,32980,93,1027,512.0,6.0
11,34820,63,1027,478,6,,
11,38630,56,1027,457,6,,
42:00.2,9,12,35730,50,1027,456.0,6.0
12,38110,50,1027,457,6,,
12,45990,50,1027,455,6,,
07:18.6,10,12,39190,46,1027,457.0,6.0
12,40650,46,1027,452,6,,
11,42670,44,1027,453,6,,
31:59.7,11,10,47110,46,1026,457.0,6.0
11,48430,43,1026,465,6,,
10,43770,43,1026,455,6,,
56:59.6,11,9,37250,41,1026,448.0,6.0
9,43800,42,1026,448,6,,
10,47100,41,1026,453,6,,
21:55.8,13,12,49050,58,1026,454.0,6.0
14,170,63,1026,463,6,,
15,170,67,1026,468,6,,
46:55.1,14,17,170,69,1025,474.0,6.0
17,160,69,1025,479,6,,
17,160,70,1026,479,6,,
11:59.9,14,18,160,71,1025,481.0,6.0
18,150,71,1025,480,6,,
18,150,72,1025,480,6,,
37:01.9,14,18,150,73,1025,484.0,6.0
18,140,73,1025,484,6,,
18,130,73,1025,487,6,,
02:02.2,14,18,140,73,1025,485.0,6.0
18,130,73,1025,489,6,,
18,120,74,1025,489,6,,
27:05.1,14,17,110,74,1025,487.0,6.0
17,100,74,1026,487,6,,
17,90,74,1026,485,6,,
51:59.8,14,17,70,74,1026,489.0,6.0
17,60,74,1026,490,6,,
17,50,73,1026,488,6,,
16:56.0,14,16,30,74,1026,490.0,6.0
16,20,74,1026,492,6,,
16,10,74,1026,488,6,,
42:00.6,13,15,10,74,1026,489.0,6.0
15,10,75,1026,488,6,,
15,0,75,1026,493,6,,
07:08.4,13,14,0,77,1026,491.0,6.0
14,0,78,1026,489,6,,
14,0,80,1026,489,6,,
31:56.0,12,13,0,80,1026,493.0,6.0
13,0,81,1026,494,6,,
13,0,81,1026,495,6,,
57:01.1,12,12,0,81,1026,497.0,6.0
12,0,81,1026,496,6,,
12,0,82,1026,497,6,,
22:00.5,11,12,0,82,1027,499.0,6.0
12,0,83,1027,496,6,,
11,0,83,1027,497,6,,
46:56.8,11,11,0,84,1027,500.0,6.0
11,0,84,1027,497,6,,
11,0,84,1027,497,6,,
12:01.3,10,11,0,85,1027,498.0,6.0
11,0,85,1027,498,6,,
10,0,85,1027,492,6,,
36:59.8,10,10,0,85,1028,496.0,6.0
10,0,85,1028,499,6,,
10,0,86,1028,500,6,,
01:56.4,10,10,0,86,1028,500.0,6.0
10,0,86,1028,501,6,,
10,0,86,1028,497,6,,
26:55.8,10,10,0,86,1028,499.0,6.0
10,0,86,1028,499,6,,
9,0,87,1028,499,6,,
51:54.8,9,9,0,87,1028,499.0,6.0
9,0,87,1028,500,6,,
9,0,87,1029,500,6,,
17:01.5,9,9,0,87,1029,498.0,6.0
9,0,87,1029,501,6,,
9,0,87,1029,498,6,,
41:59.5,9,9,0,87,1029,499.0,6.0
9,0,87,1029,500,6,,
9,0,87,1029,501,6,,
07:09.0,9,9,0,87,1029,501.0,6.0
9,0,87,1029,501,6,,
9,0,88,1029,501,6,,
31:58.3,9,8,0,88,1029,502.0,6.0
8,0,88,1029,501,6,,
8,0,88,1030,502,6,,
57:01.9,8,8,0,88,1030,501.0,6.0
8,0,88,1030,499,6,,
8,0,88,1030,504,6,,
22:00.1,8,8,0,88,1030,502.0,6.0
8,0,88,1030,500,6,,
8,0,88,1030,506,6,,
46:56.7,8,8,0,88,1030,504.0,6.0
8,0,88,1030,501,6,,
8,0,88,1030,502,6,,
11:58.1,8,8,0,88,1030,505.0,6.0
8,0,88,1030,504,6,,
8,0,88,1030,502,6,,
36:57.5,8,8,0,88,1030,505.0,6.0
8,0,88,1030,502,6,,
8,0,88,1030,501,6,,
01:54.2,8,8,0,88,1030,500.0,6.0
8,0,88,1030,505,6,,
7,0,88,1030,502,6,,
26:59.4,8,7,0,88,1030,504.0,6.0
7,0,88,1030,504,6,,
7,0,88,1030,507,6,,
51:53.9,7,7,0,88,1030,502.0,6.0
7,0,88,1030,505,6,,
7,0,88,1031,501,6,,
16:55.7,7,7,0,88,1030,501.0,6.0
7,0,89,1030,506,6,,
7,0,89,1031,504,6,,
42:00.5,7,7,0,88,1031,505.0,6.0
7,0,88,1031,505,6,,
7,0,89,1031,504,6,,
07:07.2,7,7,0,89,1031,505.0,6.0
7,0,89,1031,507,6,,
7,0,89,1031,505,6,,
31:57.5,7,7,0,89,1031,504.0,6.0
7,0,89,1031,504,6,,
7,0,89,1031,504,6,,
56:59.3,7,7,0,89,1031,504.0,6.0
7,0,89,1031,503,6,,
7,0,89,1031,499,6,,
21:56.3,7,7,0,89,1031,503.0,6.0
7,0,89,1031,503,6,,
7,0,89,1031,501,6,,
46:55.2,7,7,0,89,1031,502.0,6.0
6,0,89,1031,503,6,,
6,0,89,1031,501,6,,
12:00.3,7,6,0,89,1031,502.0,6.0
6,0,89,1031,503,6,,
6,0,89,1031,504,6,,
37:00.7,6,6,0,89,1031,504.0,6.0
6,0,89,1031,502,6,,
6,0,89,1031,503,6,,
02:02.9,6,6,0,89,1031,505.0,6.0
6,0,89,1031,502,6,,
6,0,89,1031,503,6,,
26:59.9,6,6,0,89,1032,505.0,6.0
6,0,89,1032,503,6,,
6,0,89,1032,504,6,,
51:57.1,6,6,0,89,1032,502.0,6.0
6,0,89,1032,502,6,,
6,0,89,1032,503,6,,
16:50.5,6,6,0,89,1032,505.0,6.0
6,0,89,1032,503,6,,
6,0,89,1032,502,6,,
41:54.6,6,6,0,89,1032,502.0,6.0
6,0,89,1032,502,6,,
6,0,89,1033,503,6,,
07:05.7,6,6,0,89,1033,503.0,6.0
6,0,89,1033,502,6,,
6,0,89,1033,504,6,,
31:53.9,6,6,0,89,1033,502.0,6.0
6,0,89,1033,504,6,,
6,0,90,1033,504,6,,
57:00.6,6,6,0,90,1033,506.0,6.0
6,0,90,1033,505,6,,
6,10,90,1033,501,6,,
21:53.8,6,6,10,91,1033,501.0,6.0
6,30,91,1033,502,6,,
6,40,91,1033,506,6,,
46:54.8,6,6,60,91,1034,505.0,6.0
7,70,92,1034,502,6,,
7,90,92,1034,506,6,,
11:58.4,6,7,110,93,1034,508.0,6.0
7,110,93,1034,506,6,,
8,130,93,1034,503,6,,
36:58.5,7,8,130,94,1034,508.0,6.0
9,140,94,1034,507,6,,
9,150,94,1034,505,6,,
01:55.1,8,10,150,94,1034,509.0,6.0
10,150,94,1034,508,6,,
10,160,94,1034,506,6,,
26:59.7,8,11,160,94,1034,511.0,6.0
11,160,94,1034,512,6,,
12,160,93,1034,511,6,,
52:00.4,9,12,180,93,1034,512.0,6.0
12,180,92,1034,512,6,,
13,180,91,1034,510,6,,
16:57.7,10,13,190,90,1034,512.0,6.0
13,180,89,1034,509,6,,
14,180,88,1033,513,6,,
42:01.5,10,14,180,87,1033,513.0,6.0
14,180,86,1033,509,6,,
15,170,86,1033,510,6,,
07:07.7,11,15,160,85,1033,508.0,6.0
15,160,85,1033,506,6,,
15,170,84,1033,508,6,,
31:55.8,11,15,170,83,1033,508.0,6.0
16,170,83,1033,509,6,,
16,190,83,1033,509,6,,
57:01.7,12,16,190,82,1033,511.0,6.0
16,180,82,1033,507,6,,
16,180,81,1033,506,6,,
21:56.6,12,16,180,81,1032,508.0,6.0
16,170,81,1032,508,6,,
17,160,80,1032,507,6,,
47:01.7,12,17,160,80,1032,504.0,6.0
17,150,79,1032,505,6,,
17,140,79,1032,506,6,,
12:01.9,13,17,140,79,1032,504.0,6.0
17,140,79,1032,503,6,,
17,130,78,1032,507,6,,
37:03.6,13,17,120,78,1032,504.0,6.0
17,110,78,1032,504,6,,
16,90,78,1032,501,6,,
01:57.5,13,16,70,77,1032,503.0,6.0
16,60,77,1031,502,6,,
16,40,77,1031,500,6,,
27:04.6,12,15,20,76,1032,499.0,6.0
15,10,77,1032,501,6,,
15,0,77,1032,497,6,,
51:57.4,12,14,0,78,1032,496.0,6.0
14,0,79,1032,494,6,,
14,0,80,1032,494,6,,
17:02.3,12,13,0,80,1032,494.0,6.0
13,0,81,1032,493,6,,
12,0,81,1032,492,6,,
42:03.2,11,12,0,82,1032,484.0,6.0
12,0,83,1032,485,6,,
11,0,83,1032,485,6,,
06:46.9,11,11,0,84,1033,485.0,6.0
11,0,84,1033,486,6,,
11,0,85,1033,487,6,,
31:38.3,10,10,0,85,1033,485.0,6.0
10,0,86,1033,485,6,,
10,0,86,1034,482,6,,
56:40.8,10,10,0,87,1034,489.0,6.0
10,0,87,1034,490,6,,
10,0,87,1034,487,6,,
21:42.1,10,10,0,87,1034,486.0,6.0
9,0,87,1034,489,6,,
9,0,88,1034,488,6,,
46:38.5,9,9,0,88,1034,485.0,6.0
9,0,88,1034,487,6,,
9,0,88,1034,487,6,,
11:40.4,9,9,0,88,1034,491.0,6.0
9,0,88,1034,488,6,,
9,0,88,1034,488,6,,
36:42.6,9,9,0,88,1034,492.0,6.0
9,0,88,1034,488,6,,
8,0,88,1034,489,6,,
01:38.5,9,8,0,88,1034,488.0,6.0
8,0,88,1034,490,6,,
8,0,88,1035,487,6,,
27:00.6,8,8,0,88,1035,490.0,6.0
8,0,88,1035,488,6,,
8,0,89,1035,490,6,,
51:56.9,8,8,0,89,1035,491.0,6.0
8,0,89,1035,492,6,,
8,0,89,1035,489,6,,
16:57.1,8,8,0,89,1035,486.0,6.0
8,0,89,1035,490,6,,
8,0,89,1035,488,6,,
42:01.0,8,8,0,89,1035,492.0,6.0
8,0,89,1035,492,6,,
7,0,89,1035,493,6,,
07:10.2,8,7,0,89,1035,494.0,6.0
7,0,89,1035,492,6,,
7,0,89,1035,490,6,,
31:57.4,8,7,0,89,1035,492.0,6.0
7,0,89,1035,494,6,,
7,0,89,1035,495,6,,
57:02.3,7,7,0,89,1035,493.0,6.0
7,0,89,1035,494,6,,
7,0,89,1035,495,6,,
21:57.6,7,7,0,89,1035,493.0,6.0
7,0,89,1035,493,6,,
7,0,89,1035,492,6,,
46:53.7,7,7,0,89,1035,489.0,6.0
7,0,89,1035,494,6,,
7,0,89,1035,493,6,,
12:04.9,7,7,0,90,1035,494.0,6.0
7,0,89,1035,493,6,,
7,0,90,1035,492,6,,
36:56.7,7,7,0,90,1035,492.0,6.0
7,0,90,1035,494,6,,
7,0,89,1035,496,6,,
01:55.0,7,6,0,89,1035,493.0,6.0
6,0,90,1035,495,6,,
6,0,89,1035,493,6,,
26:56.4,6,6,0,90,1035,498.0,6.0
6,0,90,1035,495,6,,
6,0,90,1035,495,6,,
51:57.2,6,6,0,90,1036,494.0,6.0
6,0,90,1036,498,6,,
6,0,90,1036,497,6,,
16:54.1,6,6,0,90,1036,496.0,6.0
6,0,90,1036,493,6,,
6,0,90,1035,498,6,,
41:56.5,6,6,0,90,1035,495.0,6.0
6,0,90,1035,498,6,,
6,0,90,1035,497,6,,
07:07.1,6,6,0,90,1035,496.0,6.0
6,0,90,1035,494,6,,
6,0,90,1035,497,6,,
31:52.1,6,6,0,90,1035,498.0,6.0
6,0,90,1035,500,6,,
6,0,90,1034,498,6,,
56:58.0,6,6,0,90,1034,499.0,6.0
6,0,90,1034,496,6,,
6,0,90,1034,496,6,,
